timestamp,__name__,endpoint,instance,job,namespace,pod,prometheus,prometheus_replica,service,value
2021-02-27 23:51:18.032999936+00:00,ceph_cluster_total_used_bytes,http-metrics,10.131.2.68:9283,rook-ceph-mgr,openshift-storage,rook-ceph-mgr-a-6666f945b4-tmw68,openshift-monitoring/k8s,prometheus-k8s-1,rook-ceph-mgr,1904607363072
2021-02-27 23:53:48.032999936+00:00,ceph_cluster_total_used_bytes,http-metrics,10.131.2.68:9283,rook-ceph-mgr,openshift-storage,rook-ceph-mgr-a-6666f945b4-tmw68,openshift-monitoring/k8s,prometheus-k8s-1,rook-ceph-mgr,1904248815616
2021-02-27 23:56:18.032999936+00:00,ceph_cluster_total_used_bytes,http-metrics,10.131.2.68:9283,rook-ceph-mgr,openshift-storage,rook-ceph-mgr-a-6666f945b4-tmw68,openshift-monitoring/k8s,prometheus-k8s-1,rook-ceph-mgr,1904441163776
2021-02-27 23:58:48.032999936+00:00,ceph_cluster_total_used_bytes,http-metrics,10.131.2.68:9283,rook-ceph-mgr,openshift-storage,rook-ceph-mgr-a-6666f945b4-tmw68,openshift-monitoring/k8s,prometheus-k8s-1,rook-ceph-mgr,1905454743552
2021-02-28 00:01:18.032999936+00:00,ceph_cluster_total_used_bytes,http-metrics,10.131.2.68:9283,rook-ceph-mgr,openshift-storage,rook-ceph-mgr-a-6666f945b4-tmw68,openshift-monitoring/k8s,prometheus-k8s-1,rook-ceph-mgr,1905128767488
2021-02-28 00:03:48.032999936+00:00,ceph_cluster_total_used_bytes,http-metrics,10.131.2.68:9283,rook-ceph-mgr,openshift-storage,rook-ceph-mgr-a-6666f945b4-tmw68,openshift-monitoring/k8s,prometheus-k8s-1,rook-ceph-mgr,1905981915136
2021-02-28 00:06:18.032999936+00:00,ceph_cluster_total_used_bytes,http-metrics,10.131.2.68:9283,rook-ceph-mgr,openshift-storage,rook-ceph-mgr-a-6666f945b4-tmw68,openshift-monitoring/k8s,prometheus-k8s-1,rook-ceph-mgr,1906602409984
2021-02-28 00:08:48.032999936+00:00,ceph_cluster_total_used_bytes,http-metrics,10.131.2.68:9283,rook-ceph-mgr,openshift-storage,rook-ceph-mgr-a-6666f945b4-tmw68,openshift-monitoring/k8s,prometheus-k8s-1,rook-ceph-mgr,1906680070144
2021-02-28 00:11:18.032999936+00:00,ceph_cluster_total_used_bytes,http-metrics,10.131.2.68:9283,rook-ceph-mgr,openshift-storage,rook-ceph-mgr-a-6666f945b4-tmw68,openshift-monitoring/k8s,prometheus-k8s-1,rook-ceph-mgr,1906103025664
2021-02-28 00:13:48.032999936+00:00,ceph_cluster_total_used_bytes,http-metrics,10.131.2.68:9283,rook-ceph-mgr,openshift-storage,rook-ceph-mgr-a-6666f945b4-tmw68,openshift-monitoring/k8s,prometheus-k8s-1,rook-ceph-mgr,1907030491136
2021-02-28 00:16:18.032999936+00:00,ceph_cluster_total_used_bytes,http-metrics,10.131.2.68:9283,rook-ceph-mgr,openshift-storage,rook-ceph-mgr-a-6666f945b4-tmw68,openshift-monitoring/k8s,prometheus-k8s-1,rook-ceph-mgr,1907742081024
2021-02-28 00:18:48.032999936+00:00,ceph_cluster_total_used_bytes,http-metrics,10.131.2.68:9283,rook-ceph-mgr,openshift-storage,rook-ceph-mgr-a-6666f945b4-tmw68,openshift-monitoring/k8s,prometheus-k8s-1,rook-ceph-mgr,1908440825856
2021-02-28 00:21:18.032999936+00:00,ceph_cluster_total_used_bytes,http-metrics,10.131.2.68:9283,rook-ceph-mgr,openshift-storage,rook-ceph-mgr-a-6666f945b4-tmw68,openshift-monitoring/k8s,prometheus-k8s-1,rook-ceph-mgr,1907773997056
2021-02-28 00:23:48.032999936+00:00,ceph_cluster_total_used_bytes,http-metrics,10.131.2.68:9283,rook-ceph-mgr,openshift-storage,rook-ceph-mgr-a-6666f945b4-tmw68,openshift-monitoring/k8s,prometheus-k8s-1,rook-ceph-mgr,1908910260224
2021-02-28 00:26:18.032999936+00:00,ceph_cluster_total_used_bytes,http-metrics,10.131.2.68:9283,rook-ceph-mgr,openshift-storage,rook-ceph-mgr-a-6666f945b4-tmw68,openshift-monitoring/k8s,prometheus-k8s-1,rook-ceph-mgr,1909400600576
2021-02-28 00:28:48.032999936+00:00,ceph_cluster_total_used_bytes,http-metrics,10.131.2.68:9283,rook-ceph-mgr,openshift-storage,rook-ceph-mgr-a-6666f945b4-tmw68,openshift-monitoring/k8s,prometheus-k8s-1,rook-ceph-mgr,1909655404544
2021-02-28 00:31:18.032999936+00:00,ceph_cluster_total_used_bytes,http-metrics,10.131.2.68:9283,rook-ceph-mgr,openshift-storage,rook-ceph-mgr-a-6666f945b4-tmw68,openshift-monitoring/k8s,prometheus-k8s-1,rook-ceph-mgr,1910814932992
2021-02-28 00:33:48.032999936+00:00,ceph_cluster_total_used_bytes,http-metrics,10.131.2.68:9283,rook-ceph-mgr,openshift-storage,rook-ceph-mgr-a-6666f945b4-tmw68,openshift-monitoring/k8s,prometheus-k8s-1,rook-ceph-mgr,1911977541632
2021-02-28 00:36:18.032999936+00:00,ceph_cluster_total_used_bytes,http-metrics,10.131.2.68:9283,rook-ceph-mgr,openshift-storage,rook-ceph-mgr-a-6666f945b4-tmw68,openshift-monitoring/k8s,prometheus-k8s-1,rook-ceph-mgr,1910948691968
2021-02-28 00:38:48.032999936+00:00,ceph_cluster_total_used_bytes,http-metrics,10.131.2.68:9283,rook-ceph-mgr,openshift-storage,rook-ceph-mgr-a-6666f945b4-tmw68,openshift-monitoring/k8s,prometheus-k8s-1,rook-ceph-mgr,1910332129280
2021-02-28 00:41:18.032999936+00:00,ceph_cluster_total_used_bytes,http-metrics,10.131.2.68:9283,rook-ceph-mgr,openshift-storage,rook-ceph-mgr-a-6666f945b4-tmw68,openshift-monitoring/k8s,prometheus-k8s-1,rook-ceph-mgr,1910809362432
2021-02-28 00:43:48.032999936+00:00,ceph_cluster_total_used_bytes,http-metrics,10.131.2.68:9283,rook-ceph-mgr,openshift-storage,rook-ceph-mgr-a-6666f945b4-tmw68,openshift-monitoring/k8s,prometheus-k8s-1,rook-ceph-mgr,1911221518336
2021-02-28 00:46:18.032999936+00:00,ceph_cluster_total_used_bytes,http-metrics,10.131.2.68:9283,rook-ceph-mgr,openshift-storage,rook-ceph-mgr-a-6666f945b4-tmw68,openshift-monitoring/k8s,prometheus-k8s-1,rook-ceph-mgr,1911813308416
2021-02-28 00:48:48.032999936+00:00,ceph_cluster_total_used_bytes,http-metrics,10.131.2.68:9283,rook-ceph-mgr,openshift-storage,rook-ceph-mgr-a-6666f945b4-tmw68,openshift-monitoring/k8s,prometheus-k8s-1,rook-ceph-mgr,1912214585344
2021-02-28 00:51:18.032999936+00:00,ceph_cluster_total_used_bytes,http-metrics,10.131.2.68:9283,rook-ceph-mgr,openshift-storage,rook-ceph-mgr-a-6666f945b4-tmw68,openshift-monitoring/k8s,prometheus-k8s-1,rook-ceph-mgr,1911554965504
2021-02-28 00:53:48.032999936+00:00,ceph_cluster_total_used_bytes,http-metrics,10.131.2.68:9283,rook-ceph-mgr,openshift-storage,rook-ceph-mgr-a-6666f945b4-tmw68,openshift-monitoring/k8s,prometheus-k8s-1,rook-ceph-mgr,1912067391488
2021-02-28 00:56:18.032999936+00:00,ceph_cluster_total_used_bytes,http-metrics,10.131.2.68:9283,rook-ceph-mgr,openshift-storage,rook-ceph-mgr-a-6666f945b4-tmw68,openshift-monitoring/k8s,prometheus-k8s-1,rook-ceph-mgr,1912339103744
2021-02-28 00:58:48.032999936+00:00,ceph_cluster_total_used_bytes,http-metrics,10.131.2.68:9283,rook-ceph-mgr,openshift-storage,rook-ceph-mgr-a-6666f945b4-tmw68,openshift-monitoring/k8s,prometheus-k8s-1,rook-ceph-mgr,1912686968832
2021-02-28 01:01:18.035000064+00:00,ceph_cluster_total_used_bytes,http-metrics,10.131.2.68:9283,rook-ceph-mgr,openshift-storage,rook-ceph-mgr-a-6666f945b4-tmw68,openshift-monitoring/k8s,prometheus-k8s-1,rook-ceph-mgr,1913892634624
2021-02-28 01:03:48.032999936+00:00,ceph_cluster_total_used_bytes,http-metrics,10.131.2.68:9283,rook-ceph-mgr,openshift-storage,rook-ceph-mgr-a-6666f945b4-tmw68,openshift-monitoring/k8s,prometheus-k8s-1,rook-ceph-mgr,1912458772480
2021-02-28 01:06:18.032999936+00:00,ceph_cluster_total_used_bytes,http-metrics,10.131.2.68:9283,rook-ceph-mgr,openshift-storage,rook-ceph-mgr-a-6666f945b4-tmw68,openshift-monitoring/k8s,prometheus-k8s-1,rook-ceph-mgr,1913498304512
2021-02-28 01:08:48.032999936+00:00,ceph_cluster_total_used_bytes,http-metrics,10.131.2.68:9283,rook-ceph-mgr,openshift-storage,rook-ceph-mgr-a-6666f945b4-tmw68,openshift-monitoring/k8s,prometheus-k8s-1,rook-ceph-mgr,1915725479936
2021-02-28 01:11:18.032999936+00:00,ceph_cluster_total_used_bytes,http-metrics,10.131.2.68:9283,rook-ceph-mgr,openshift-storage,rook-ceph-mgr-a-6666f945b4-tmw68,openshift-monitoring/k8s,prometheus-k8s-1,rook-ceph-mgr,1915168292864
2021-02-28 01:13:48.032999936+00:00,ceph_cluster_total_used_bytes,http-metrics,10.131.2.68:9283,rook-ceph-mgr,openshift-storage,rook-ceph-mgr-a-6666f945b4-tmw68,openshift-monitoring/k8s,prometheus-k8s-1,rook-ceph-mgr,1914267041792
2021-02-28 01:16:18.032999936+00:00,ceph_cluster_total_used_bytes,http-metrics,10.131.2.68:9283,rook-ceph-mgr,openshift-storage,rook-ceph-mgr-a-6666f945b4-tmw68,openshift-monitoring/k8s,prometheus-k8s-1,rook-ceph-mgr,1914281263104
2021-02-28 01:18:48.032999936+00:00,ceph_cluster_total_used_bytes,http-metrics,10.131.2.68:9283,rook-ceph-mgr,openshift-storage,rook-ceph-mgr-a-6666f945b4-tmw68,openshift-monitoring/k8s,prometheus-k8s-1,rook-ceph-mgr,1914825080832
2021-02-28 01:21:18.032999936+00:00,ceph_cluster_total_used_bytes,http-metrics,10.131.2.68:9283,rook-ceph-mgr,openshift-storage,rook-ceph-mgr-a-6666f945b4-tmw68,openshift-monitoring/k8s,prometheus-k8s-1,rook-ceph-mgr,1914403553280
2021-02-28 01:23:48.032999936+00:00,ceph_cluster_total_used_bytes,http-metrics,10.131.2.68:9283,rook-ceph-mgr,openshift-storage,rook-ceph-mgr-a-6666f945b4-tmw68,openshift-monitoring/k8s,prometheus-k8s-1,rook-ceph-mgr,1914696040448
2021-02-28 01:26:18.032999936+00:00,ceph_cluster_total_used_bytes,http-metrics,10.131.2.68:9283,rook-ceph-mgr,openshift-storage,rook-ceph-mgr-a-6666f945b4-tmw68,openshift-monitoring/k8s,prometheus-k8s-1,rook-ceph-mgr,1914424524800
2021-02-28 01:28:48.032999936+00:00,ceph_cluster_total_used_bytes,http-metrics,10.131.2.68:9283,rook-ceph-mgr,openshift-storage,rook-ceph-mgr-a-6666f945b4-tmw68,openshift-monitoring/k8s,prometheus-k8s-1,rook-ceph-mgr,1915579203584
2021-02-28 01:31:18.032999936+00:00,ceph_cluster_total_used_bytes,http-metrics,10.131.2.68:9283,rook-ceph-mgr,openshift-storage,rook-ceph-mgr-a-6666f945b4-tmw68,openshift-monitoring/k8s,prometheus-k8s-1,rook-ceph-mgr,1916736438272
2021-02-28 01:33:48.032999936+00:00,ceph_cluster_total_used_bytes,http-metrics,10.131.2.68:9283,rook-ceph-mgr,openshift-storage,rook-ceph-mgr-a-6666f945b4-tmw68,openshift-monitoring/k8s,prometheus-k8s-1,rook-ceph-mgr,1917075128320
2021-02-28 01:36:18.032999936+00:00,ceph_cluster_total_used_bytes,http-metrics,10.131.2.68:9283,rook-ceph-mgr,openshift-storage,rook-ceph-mgr-a-6666f945b4-tmw68,openshift-monitoring/k8s,prometheus-k8s-1,rook-ceph-mgr,1917457072128
2021-02-28 01:38:48.032999936+00:00,ceph_cluster_total_used_bytes,http-metrics,10.131.2.68:9283,rook-ceph-mgr,openshift-storage,rook-ceph-mgr-a-6666f945b4-tmw68,openshift-monitoring/k8s,prometheus-k8s-1,rook-ceph-mgr,1917134635008
2021-02-28 01:41:18.032999936+00:00,ceph_cluster_total_used_bytes,http-metrics,10.131.2.68:9283,rook-ceph-mgr,openshift-storage,rook-ceph-mgr-a-6666f945b4-tmw68,openshift-monitoring/k8s,prometheus-k8s-1,rook-ceph-mgr,1918366842880
2021-02-28 01:43:48.032999936+00:00,ceph_cluster_total_used_bytes,http-metrics,10.131.2.68:9283,rook-ceph-mgr,openshift-storage,rook-ceph-mgr-a-6666f945b4-tmw68,openshift-monitoring/k8s,prometheus-k8s-1,rook-ceph-mgr,1918089691136
2021-02-28 01:46:18.032999936+00:00,ceph_cluster_total_used_bytes,http-metrics,10.131.2.68:9283,rook-ceph-mgr,openshift-storage,rook-ceph-mgr-a-6666f945b4-tmw68,openshift-monitoring/k8s,prometheus-k8s-1,rook-ceph-mgr,1919134334976
2021-02-28 01:48:48.032999936+00:00,ceph_cluster_total_used_bytes,http-metrics,10.131.2.68:9283,rook-ceph-mgr,openshift-storage,rook-ceph-mgr-a-6666f945b4-tmw68,openshift-monitoring/k8s,prometheus-k8s-1,rook-ceph-mgr,1918154506240
2021-02-28 01:51:18.032999936+00:00,ceph_cluster_total_used_bytes,http-metrics,10.131.2.68:9283,rook-ceph-mgr,openshift-storage,rook-ceph-mgr-a-6666f945b4-tmw68,openshift-monitoring/k8s,prometheus-k8s-1,rook-ceph-mgr,1918832738304
2021-02-28 01:53:48.032999936+00:00,ceph_cluster_total_used_bytes,http-metrics,10.131.2.68:9283,rook-ceph-mgr,openshift-storage,rook-ceph-mgr-a-6666f945b4-tmw68,openshift-monitoring/k8s,prometheus-k8s-1,rook-ceph-mgr,1918921342976
2021-02-28 01:56:18.032999936+00:00,ceph_cluster_total_used_bytes,http-metrics,10.131.2.68:9283,rook-ceph-mgr,openshift-storage,rook-ceph-mgr-a-6666f945b4-tmw68,openshift-monitoring/k8s,prometheus-k8s-1,rook-ceph-mgr,1919373475840
2021-02-28 01:58:48.032999936+00:00,ceph_cluster_total_used_bytes,http-metrics,10.131.2.68:9283,rook-ceph-mgr,openshift-storage,rook-ceph-mgr-a-6666f945b4-tmw68,openshift-monitoring/k8s,prometheus-k8s-1,rook-ceph-mgr,1919352897536
2021-02-28 02:01:18.032999936+00:00,ceph_cluster_total_used_bytes,http-metrics,10.131.2.68:9283,rook-ceph-mgr,openshift-storage,rook-ceph-mgr-a-6666f945b4-tmw68,openshift-monitoring/k8s,prometheus-k8s-1,rook-ceph-mgr,1920445644800
2021-02-28 02:03:48.032999936+00:00,ceph_cluster_total_used_bytes,http-metrics,10.131.2.68:9283,rook-ceph-mgr,openshift-storage,rook-ceph-mgr-a-6666f945b4-tmw68,openshift-monitoring/k8s,prometheus-k8s-1,rook-ceph-mgr,1920475004928
2021-02-28 02:06:18.032999936+00:00,ceph_cluster_total_used_bytes,http-metrics,10.131.2.68:9283,rook-ceph-mgr,openshift-storage,rook-ceph-mgr-a-6666f945b4-tmw68,openshift-monitoring/k8s,prometheus-k8s-1,rook-ceph-mgr,1920675151872
2021-02-28 02:08:48.032999936+00:00,ceph_cluster_total_used_bytes,http-metrics,10.131.2.68:9283,rook-ceph-mgr,openshift-storage,rook-ceph-mgr-a-6666f945b4-tmw68,openshift-monitoring/k8s,prometheus-k8s-1,rook-ceph-mgr,1921963917312
2021-02-28 02:11:18.032999936+00:00,ceph_cluster_total_used_bytes,http-metrics,10.131.2.68:9283,rook-ceph-mgr,openshift-storage,rook-ceph-mgr-a-6666f945b4-tmw68,openshift-monitoring/k8s,prometheus-k8s-1,rook-ceph-mgr,1921742340096
2021-02-28 02:13:48.032999936+00:00,ceph_cluster_total_used_bytes,http-metrics,10.131.2.68:9283,rook-ceph-mgr,openshift-storage,rook-ceph-mgr-a-6666f945b4-tmw68,openshift-monitoring/k8s,prometheus-k8s-1,rook-ceph-mgr,1921017839616
2021-02-28 02:16:18.032999936+00:00,ceph_cluster_total_used_bytes,http-metrics,10.131.2.68:9283,rook-ceph-mgr,openshift-storage,rook-ceph-mgr-a-6666f945b4-tmw68,openshift-monitoring/k8s,prometheus-k8s-1,rook-ceph-mgr,1921229455360
2021-02-28 02:18:48.032999936+00:00,ceph_cluster_total_used_bytes,http-metrics,10.131.2.68:9283,rook-ceph-mgr,openshift-storage,rook-ceph-mgr-a-6666f945b4-tmw68,openshift-monitoring/k8s,prometheus-k8s-1,rook-ceph-mgr,1922544435200
2021-02-28 02:21:18.032999936+00:00,ceph_cluster_total_used_bytes,http-metrics,10.131.2.68:9283,rook-ceph-mgr,openshift-storage,rook-ceph-mgr-a-6666f945b4-tmw68,openshift-monitoring/k8s,prometheus-k8s-1,rook-ceph-mgr,1923111518208
2021-02-28 02:23:48.032999936+00:00,ceph_cluster_total_used_bytes,http-metrics,10.131.2.68:9283,rook-ceph-mgr,openshift-storage,rook-ceph-mgr-a-6666f945b4-tmw68,openshift-monitoring/k8s,prometheus-k8s-1,rook-ceph-mgr,1922885353472
2021-02-28 02:26:18.032999936+00:00,ceph_cluster_total_used_bytes,http-metrics,10.131.2.68:9283,rook-ceph-mgr,openshift-storage,rook-ceph-mgr-a-6666f945b4-tmw68,openshift-monitoring/k8s,prometheus-k8s-1,rook-ceph-mgr,1923152412672
2021-02-28 02:28:48.032999936+00:00,ceph_cluster_total_used_bytes,http-metrics,10.131.2.68:9283,rook-ceph-mgr,openshift-storage,rook-ceph-mgr-a-6666f945b4-tmw68,openshift-monitoring/k8s,prometheus-k8s-1,rook-ceph-mgr,1923099787264
2021-02-28 02:31:18.032999936+00:00,ceph_cluster_total_used_bytes,http-metrics,10.131.2.68:9283,rook-ceph-mgr,openshift-storage,rook-ceph-mgr-a-6666f945b4-tmw68,openshift-monitoring/k8s,prometheus-k8s-1,rook-ceph-mgr,1925632753664
2021-02-28 02:33:48.032999936+00:00,ceph_cluster_total_used_bytes,http-metrics,10.131.2.68:9283,rook-ceph-mgr,openshift-storage,rook-ceph-mgr-a-6666f945b4-tmw68,openshift-monitoring/k8s,prometheus-k8s-1,rook-ceph-mgr,1924806344704
2021-02-28 02:36:18.032999936+00:00,ceph_cluster_total_used_bytes,http-metrics,10.131.2.68:9283,rook-ceph-mgr,openshift-storage,rook-ceph-mgr-a-6666f945b4-tmw68,openshift-monitoring/k8s,prometheus-k8s-1,rook-ceph-mgr,1925493161984
2021-02-28 02:38:48.032999936+00:00,ceph_cluster_total_used_bytes,http-metrics,10.131.2.68:9283,rook-ceph-mgr,openshift-storage,rook-ceph-mgr-a-6666f945b4-tmw68,openshift-monitoring/k8s,prometheus-k8s-1,rook-ceph-mgr,1926115688448
2021-02-28 02:41:18.032999936+00:00,ceph_cluster_total_used_bytes,http-metrics,10.131.2.68:9283,rook-ceph-mgr,openshift-storage,rook-ceph-mgr-a-6666f945b4-tmw68,openshift-monitoring/k8s,prometheus-k8s-1,rook-ceph-mgr,1924702470144
2021-02-28 02:43:48.032999936+00:00,ceph_cluster_total_used_bytes,http-metrics,10.131.2.68:9283,rook-ceph-mgr,openshift-storage,rook-ceph-mgr-a-6666f945b4-tmw68,openshift-monitoring/k8s,prometheus-k8s-1,rook-ceph-mgr,1925290393600
2021-02-28 02:46:18.032999936+00:00,ceph_cluster_total_used_bytes,http-metrics,10.131.2.68:9283,rook-ceph-mgr,openshift-storage,rook-ceph-mgr-a-6666f945b4-tmw68,openshift-monitoring/k8s,prometheus-k8s-1,rook-ceph-mgr,1924870766592
2021-02-28 02:48:48.032999936+00:00,ceph_cluster_total_used_bytes,http-metrics,10.131.2.68:9283,rook-ceph-mgr,openshift-storage,rook-ceph-mgr-a-6666f945b4-tmw68,openshift-monitoring/k8s,prometheus-k8s-1,rook-ceph-mgr,1926238437376
2021-02-28 02:51:18.032999936+00:00,ceph_cluster_total_used_bytes,http-metrics,10.131.2.68:9283,rook-ceph-mgr,openshift-storage,rook-ceph-mgr-a-6666f945b4-tmw68,openshift-monitoring/k8s,prometheus-k8s-1,rook-ceph-mgr,1924188733440
2021-02-28 02:53:48.032999936+00:00,ceph_cluster_total_used_bytes,http-metrics,10.131.2.68:9283,rook-ceph-mgr,openshift-storage,rook-ceph-mgr-a-6666f945b4-tmw68,openshift-monitoring/k8s,prometheus-k8s-1,rook-ceph-mgr,1924812374016
2021-02-28 02:56:18.033999872+00:00,ceph_cluster_total_used_bytes,http-metrics,10.131.2.68:9283,rook-ceph-mgr,openshift-storage,rook-ceph-mgr-a-6666f945b4-tmw68,openshift-monitoring/k8s,prometheus-k8s-1,rook-ceph-mgr,1924684840960
2021-02-28 02:58:48.032999936+00:00,ceph_cluster_total_used_bytes,http-metrics,10.131.2.68:9283,rook-ceph-mgr,openshift-storage,rook-ceph-mgr-a-6666f945b4-tmw68,openshift-monitoring/k8s,prometheus-k8s-1,rook-ceph-mgr,1925908332544
2021-02-28 03:01:18.032999936+00:00,ceph_cluster_total_used_bytes,http-metrics,10.131.2.68:9283,rook-ceph-mgr,openshift-storage,rook-ceph-mgr-a-6666f945b4-tmw68,openshift-monitoring/k8s,prometheus-k8s-1,rook-ceph-mgr,1926174408704
2021-02-28 03:03:48.032999936+00:00,ceph_cluster_total_used_bytes,http-metrics,10.131.2.68:9283,rook-ceph-mgr,openshift-storage,rook-ceph-mgr-a-6666f945b4-tmw68,openshift-monitoring/k8s,prometheus-k8s-1,rook-ceph-mgr,1920833093632
2021-02-28 03:06:18.032999936+00:00,ceph_cluster_total_used_bytes,http-metrics,10.131.2.68:9283,rook-ceph-mgr,openshift-storage,rook-ceph-mgr-a-6666f945b4-tmw68,openshift-monitoring/k8s,prometheus-k8s-1,rook-ceph-mgr,1924598005760
2021-02-28 03:08:48.032999936+00:00,ceph_cluster_total_used_bytes,http-metrics,10.131.2.68:9283,rook-ceph-mgr,openshift-storage,rook-ceph-mgr-a-6666f945b4-tmw68,openshift-monitoring/k8s,prometheus-k8s-1,rook-ceph-mgr,1916154216448
2021-02-28 03:11:18.032999936+00:00,ceph_cluster_total_used_bytes,http-metrics,10.131.2.68:9283,rook-ceph-mgr,openshift-storage,rook-ceph-mgr-a-6666f945b4-tmw68,openshift-monitoring/k8s,prometheus-k8s-1,rook-ceph-mgr,1916125184000
2021-02-28 03:13:48.032999936+00:00,ceph_cluster_total_used_bytes,http-metrics,10.131.2.68:9283,rook-ceph-mgr,openshift-storage,rook-ceph-mgr-a-6666f945b4-tmw68,openshift-monitoring/k8s,prometheus-k8s-1,rook-ceph-mgr,1916653600768
2021-02-28 03:16:18.032999936+00:00,ceph_cluster_total_used_bytes,http-metrics,10.131.2.68:9283,rook-ceph-mgr,openshift-storage,rook-ceph-mgr-a-6666f945b4-tmw68,openshift-monitoring/k8s,prometheus-k8s-1,rook-ceph-mgr,1917621436416
2021-02-28 03:18:48.032999936+00:00,ceph_cluster_total_used_bytes,http-metrics,10.131.2.68:9283,rook-ceph-mgr,openshift-storage,rook-ceph-mgr-a-6666f945b4-tmw68,openshift-monitoring/k8s,prometheus-k8s-1,rook-ceph-mgr,1917507731456
2021-02-28 03:21:18.032999936+00:00,ceph_cluster_total_used_bytes,http-metrics,10.131.2.68:9283,rook-ceph-mgr,openshift-storage,rook-ceph-mgr-a-6666f945b4-tmw68,openshift-monitoring/k8s,prometheus-k8s-1,rook-ceph-mgr,1917670064128
2021-02-28 03:23:48.032999936+00:00,ceph_cluster_total_used_bytes,http-metrics,10.131.2.68:9283,rook-ceph-mgr,openshift-storage,rook-ceph-mgr-a-6666f945b4-tmw68,openshift-monitoring/k8s,prometheus-k8s-1,rook-ceph-mgr,1918597332992
2021-02-28 03:26:18.032999936+00:00,ceph_cluster_total_used_bytes,http-metrics,10.131.2.68:9283,rook-ceph-mgr,openshift-storage,rook-ceph-mgr-a-6666f945b4-tmw68,openshift-monitoring/k8s,prometheus-k8s-1,rook-ceph-mgr,1918822645760
2021-02-28 03:28:48.032999936+00:00,ceph_cluster_total_used_bytes,http-metrics,10.131.2.68:9283,rook-ceph-mgr,openshift-storage,rook-ceph-mgr-a-6666f945b4-tmw68,openshift-monitoring/k8s,prometheus-k8s-1,rook-ceph-mgr,1918884249600
2021-02-28 03:31:18.032999936+00:00,ceph_cluster_total_used_bytes,http-metrics,10.131.2.68:9283,rook-ceph-mgr,openshift-storage,rook-ceph-mgr-a-6666f945b4-tmw68,openshift-monitoring/k8s,prometheus-k8s-1,rook-ceph-mgr,1919772131328
2021-02-28 03:33:48.032999936+00:00,ceph_cluster_total_used_bytes,http-metrics,10.131.2.68:9283,rook-ceph-mgr,openshift-storage,rook-ceph-mgr-a-6666f945b4-tmw68,openshift-monitoring/k8s,prometheus-k8s-1,rook-ceph-mgr,1920019988480
2021-02-28 03:36:18.032999936+00:00,ceph_cluster_total_used_bytes,http-metrics,10.131.2.68:9283,rook-ceph-mgr,openshift-storage,rook-ceph-mgr-a-6666f945b4-tmw68,openshift-monitoring/k8s,prometheus-k8s-1,rook-ceph-mgr,1921715994624
2021-02-28 03:38:48.032999936+00:00,ceph_cluster_total_used_bytes,http-metrics,10.131.2.68:9283,rook-ceph-mgr,openshift-storage,rook-ceph-mgr-a-6666f945b4-tmw68,openshift-monitoring/k8s,prometheus-k8s-1,rook-ceph-mgr,1922665152512
2021-02-28 03:41:18.032999936+00:00,ceph_cluster_total_used_bytes,http-metrics,10.131.2.68:9283,rook-ceph-mgr,openshift-storage,rook-ceph-mgr-a-6666f945b4-tmw68,openshift-monitoring/k8s,prometheus-k8s-1,rook-ceph-mgr,1921958281216
2021-02-28 03:43:48.032999936+00:00,ceph_cluster_total_used_bytes,http-metrics,10.131.2.68:9283,rook-ceph-mgr,openshift-storage,rook-ceph-mgr-a-6666f945b4-tmw68,openshift-monitoring/k8s,prometheus-k8s-1,rook-ceph-mgr,1922413953024
2021-02-28 03:46:18.032999936+00:00,ceph_cluster_total_used_bytes,http-metrics,10.131.2.68:9283,rook-ceph-mgr,openshift-storage,rook-ceph-mgr-a-6666f945b4-tmw68,openshift-monitoring/k8s,prometheus-k8s-1,rook-ceph-mgr,1889058488320
2021-02-28 03:48:48.032999936+00:00,ceph_cluster_total_used_bytes,http-metrics,10.131.2.68:9283,rook-ceph-mgr,openshift-storage,rook-ceph-mgr-a-6666f945b4-tmw68,openshift-monitoring/k8s,prometheus-k8s-1,rook-ceph-mgr,1888214450176
2021-02-28 03:51:18.032999936+00:00,ceph_cluster_total_used_bytes,http-metrics,10.131.2.68:9283,rook-ceph-mgr,openshift-storage,rook-ceph-mgr-a-6666f945b4-tmw68,openshift-monitoring/k8s,prometheus-k8s-1,rook-ceph-mgr,1889208696832
2021-02-28 03:53:48.032999936+00:00,ceph_cluster_total_used_bytes,http-metrics,10.131.2.68:9283,rook-ceph-mgr,openshift-storage,rook-ceph-mgr-a-6666f945b4-tmw68,openshift-monitoring/k8s,prometheus-k8s-1,rook-ceph-mgr,1889400913920
2021-02-28 03:56:18.032999936+00:00,ceph_cluster_total_used_bytes,http-metrics,10.131.2.68:9283,rook-ceph-mgr,openshift-storage,rook-ceph-mgr-a-6666f945b4-tmw68,openshift-monitoring/k8s,prometheus-k8s-1,rook-ceph-mgr,1891018670080
2021-02-28 03:58:48.032999936+00:00,ceph_cluster_total_used_bytes,http-metrics,10.131.2.68:9283,rook-ceph-mgr,openshift-storage,rook-ceph-mgr-a-6666f945b4-tmw68,openshift-monitoring/k8s,prometheus-k8s-1,rook-ceph-mgr,1890902474752
2021-02-28 04:01:18.032999936+00:00,ceph_cluster_total_used_bytes,http-metrics,10.131.2.68:9283,rook-ceph-mgr,openshift-storage,rook-ceph-mgr-a-6666f945b4-tmw68,openshift-monitoring/k8s,prometheus-k8s-1,rook-ceph-mgr,1890109947904
